id,name,version,layout,released_at,cost,inkwell,ink,text,move_cost,strength,willpower,lore,rarity,collector_number,lang,flavor_text,tcgplayer_id
crd_f67695810a434de2af182783cbd167e9,Fauna,Good Fairy,normal,2024-08-09,5,True,Emerald,,,3.0,7.0,2.0,Common,78,en,"""The secret to a good cake is combining everything just right. Every ingredient is important, but the magic is in how they work together.""",561167.0
crd_a7aa78d2d3044e7ea94529cb078fced2,Iago,Fake Flamingo,normal,2024-08-09,4,True,Emerald,"Evasive (Only characters with Evasive can challenge this character.)
IN DISGUISE Whenever this character quests, you pay 2 {I} less for the next action you play this turn.",,2.0,4.0,1.0,Rare,79,en,,559625.0
crd_9a47b5d5d819442882b5319fab5ed77a,Banzai,Gluttonous Predator,normal,2024-08-09,2,False,Emerald,,,3.0,2.0,2.0,Rare,80,en,He will never refuse a quick bite before dinner.,561957.0
crd_f291329542f04339988b4051333a446e,Ed,Hysterical Partygoer,normal,2024-08-09,4,False,Emerald,ROWDY GUEST Damaged characters can't challenge this character.,,2.0,4.0,3.0,Uncommon,81,en,"As far as he's concerned, there's no such thing as bad taste.",559626.0
crd_6ecf18a6435e46238220c23606eb7768,Scroop,Odious Mutineer,normal,2024-08-09,3,False,Emerald,"Evasive (Only characters with Evasive can challenge this character.)
DO SAY HELLO TO MR. ARROW When you play this character, you may pay 3 {I} to banish chosen damaged character.",,2.0,1.0,2.0,Super_rare,82,en,,561301.0
crd_ab1aec84c58d45afb0773657b0990323,Prince Phillip,Swordsman of the Realm,normal,2024-08-09,7,True,Emerald,"SLAYER OF DRAGONS When you play this character, banish chosen opposing Dragon character.
PRESSING THE ADVANTAGE Whenever he challenges a damaged character, ready this character after the challenge.",,3.0,9.0,3.0,Super_rare,83,en,,561958.0
crd_7e4aa6ffcba9401b916220a6f79c355c,Clarabelle,Light on Her Hooves,normal,2024-08-09,7,True,Emerald,"Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Clarabelle.)
KEEP IN STEP At the end of your turn, if chosen opponent has more cards in their hand than you, you may draw cards until you have the same number.",,5.0,6.0,2.0,Legendary,84,en,,561959.0
crd_e572046b12da49769e2e492828d61636,Anna,Diplomatic Queen,normal,2024-08-09,3,False,Emerald,"ROYAL RESOLUTION When you play this character, you may pay 2 {I} to choose one: 
• Each opponent chooses and discards a card. 
• Chosen character gets +2 {S} this turn. 
• Banish chosen damaged character.",,2.0,3.0,2.0,Legendary,85,en,,561472.0
crd_ecb9566eb3fb4a9f9765dac205bf1b2d,Clarabelle,Clumsy Guest,normal,2024-08-09,1,True,Emerald,"BUTTERFINGERS When you play this character, you may pay 2 {I} to banish chosen item.",,1.0,2.0,1.0,Common,86,en,,561960.0
crd_2f8df927b41b4664aa7f6b810df6da4a,Banzai,Taunting Hyena,normal,2024-08-09,2,True,Emerald,"HERE KITTY, KITTY, KITTY When you play this character, you may exert chosen damaged character.",,2.0,2.0,1.0,Common,87,en,"""What do we got here, a little snack pack?""",561162.0
crd_c87a5472942748c6af5d609bb93d63c1,Robin Hood,Sneaky Sleuth,normal,2024-08-09,5,True,Emerald,"Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Robin Hood.)
CLEVER PLAN This character gets +1 {L} for each opposing damaged character in play.",,3.0,5.0,1.0,Uncommon,88,en,,559159.0
crd_209d406df9574154ad94b0b7c78d635f,Mother Gothel,Conceited Manipulator,normal,2024-08-09,2,True,Emerald,"MOTHER KNOWS BEST When you play this character, you may pay 3 {I} to return chosen character to their player's hand.",,1.0,3.0,1.0,Uncommon,89,en,A beautiful lady never stands meekly at the back of the line.,561631.0
crd_12fad68b6919451cb7165478fec5aee7,Clarabelle,Contented Wallflower,normal,2024-08-09,3,True,Emerald,"ONE STEP BEHIND When you play this character, if an opponent has more cards in their hand than you, you may draw a card.",,2.0,3.0,1.0,Uncommon,90,en,"""Golly! Those dancers can really moo-ve!""",559513.0
crd_a4bc1bcb3ca54062af8854d9ee7a920f,Shenzi,Head Hyena,normal,2024-08-09,5,True,Emerald,"STICK AROUND FOR DINNER This character gets +1 {S} for each other Hyena character you have in play.
WHAT HAVE WE GOT HERE? Whenever one of your Hyena characters challenges a damaged character, gain 2 lore.",,3.0,6.0,1.0,Rare,91,en,,561169.0
crd_df75fce740274e7092a368c0dfa0b417,Mother Gothel,Unwavering Schemer,normal,2024-08-09,6,True,Emerald,"Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Mother Gothel.)
THE WORLD IS DARK When you play this character, each opponent chooses one of their characters and returns that card to their hand.",,4.0,6.0,2.0,Super_rare,92,en,,561633.0
crd_a6340b8d58a14de28c95f912df744b3e,Scar,Vengeful Lion,normal,2024-08-09,4,True,Emerald,"Ward (Opponents can't choose this character except to challenge.)
LIFE'S NOT FAIR, IS IT? Whenever one of your characters challenges a damaged character, you may draw a card.",,4.0,2.0,1.0,Rare,93,en,,555248.0
crd_b467180bb50b4da59a6b99725ad7fa84,Hypnotic Deduction,,normal,2024-08-09,2,True,Emerald,"Draw 3 cards, then put 2 cards from your hand on the top of your deck in any order.",,,,,Common,94,en,"""A security device! Easily defeated, of course. Once I make room for the crown, I . . . can . . . bring . . . it . . . to . . . him.""",561346.0
crd_4fc312f6a56240dba9cb3c6fc6efecde,Night Howler Rage,,normal,2024-08-09,3,True,Emerald,Draw a card. Chosen character gains Reckless during their next turn. (They can't quest and must challenge if able.),,,,,Common,95,en,"""I think someone is targeting predators on purpose and making them go savage!""
— Judy Hopps",560541.0
crd_c16e96de6fd24d58969aa7429dcbbdcc,You're Welcome,,normal,2024-08-09,4,True,Emerald,"(A character with cost 4 or more can {E} to sing this song for free.)
Shuffle chosen character, item, or location into their player's deck. That player draws 2 cards.",,,,,Uncommon,96,en,I make everything happen!,555274.0
crd_d5e31be3b67a41c0a0f6ce871e8c69c4,Remember Who You Are,,normal,2024-08-09,4,False,Emerald,"If chosen opponent has more cards in their hand than you, draw cards until you have the same number.",,,,,Rare,97,en,,556975.0
crd_e37301dbd08d47fcbd95accf72aa2a3c,Prince John's Mirror,,normal,2024-08-09,3,True,Emerald,"YOU LOOK REGAL If you have a character named Prince John in play, you pay 1 {I} less to play this item.
A FEELING OF POWER At the end of each opponent's turn, if they have more than 3 cards in their hand, they discard until they have 3 cards in their hand.",,,,,Rare,98,en,,561299.0
crd_20513d1b0b8947e7b18e967292e9fb23,Obscurosphere,,normal,2024-08-09,1,True,Emerald,"EXTRACT OF EMERALD 2 {I}, Banish this item — Your characters gain Ward until the start of your next turn. (Opponents can't choose them except to challenge.)",,,,,Common,99,en,,561171.0
crd_693273eeac4846a39a3539fc6ded617d,Emerald Chromicon,,normal,2024-08-09,3,False,Emerald,"EMERALD LIGHT During opponents' turns, whenever one of your characters is banished, you may return chosen character to their player's hand.",,,,,Uncommon,100,en,"""Trust in the winds of change.""
- Inscription",560098.0
crd_846446f8cb0941d293de679be94fac73,Sherwood Forest,Outlaw Hideaway,landscape,2024-08-09,2,True,Emerald,"FOREST HOME Your characters named Robin Hood may move here for free.
FAMILIAR TERRAIN Characters gain Ward and “{E}, 1 {I} — Deal 2 damage to chosen damaged character” while here. (Opponents can't choose them except to challenge.)",2.0,,7.0,0.0,Rare,101,en,,559088.0
crd_85d29b6399cc45b696b6f1e9abe19910,Tropical Rainforest,Jaguar Lair,landscape,2024-08-09,3,True,Emerald,SNACK TIME Opposing damaged characters gain Reckless. (They can't quest and must challenge if able.),1.0,,6.0,1.0,Uncommon,102,en,,560240.0
crd_47393fa4b8714ffbb182701c995d4998,Taffyta Muttonfudge,Ruthless Rival,normal,2024-08-09,2,True,Ruby,,,2.0,2.0,2.0,Uncommon,103,en,"""There's not a glimmer that can keep up with me. You might as well quit now.""",555252.0
crd_f41934191f364d68bc66e64860cc0c92,Wreck-It Ralph,Demolition Dude,normal,2024-08-09,3,True,Ruby,"REFRESHING BREAK Whenever you ready this character, gain 1 lore for each 1 damage on him.",,1.0,4.0,1.0,Rare,104,en,,555259.0
crd_a583e1fe8f2144a7bbc320e966734055,Maximus,Team Champion,normal,2024-08-09,6,True,Ruby,"ROYALLY BIG REWARDS At the end of your turn, if you have any characters in play with 5 {S} or more, gain 2 lore. If you have any in play with 10 {S} or more, gain 5 lore instead.",,3.0,5.0,2.0,Super_rare,105,en,It's easy to get carried away when it comes to tug-of-war.,561961.0
crd_c53a525669114b578666906f5adff421,Turbo,Royal Hack,normal,2024-08-09,2,False,Ruby,"Rush (This character can challenge the turn they're played.)
GAME JUMP This character also counts as being named King Candy for Shift.",,2.0,3.0,1.0,Uncommon,106,en,,555260.0
crd_735ff8a1a313478cacec3260dd388dfa,Donald Duck,Pie Slinger,normal,2024-08-09,5,True,Ruby,"Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Donald Duck.)
HUMBLE PIE When you play this character, if you used Shift to play him, each opponent loses 2 lore.
RAGING DUCK While an opponent has 10 or more lore, this character gets +6 {S}.",,3.0,6.0,1.0,Legendary,107,en,,555261.0
crd_ba5b6348c7074d0cb21ecde50a1e6651,Rancis Fluggerbutter,Chocolate Charger,normal,2024-08-09,4,True,Ruby,,,4.0,4.0,1.0,Common,108,en,"Ingredients: Butter, sugar, unsweetened chocolate, vanilla, and arrogance.",555266.0
crd_0e2b19d48e8447f19582feef97a52725,Scar,Betrayer,normal,2024-08-09,5,True,Ruby,"LONG LIVE THE KING When you play this character, you may banish chosen character named Mufasa.",,6.0,3.0,2.0,Uncommon,109,en,The second Rule of Villainy: Never settle for second place.,561962.0
crd_0af4496693f64685885b27455c69e385,Snowanna Rainbeau,Cool Competitor,normal,2024-08-09,3,False,Ruby,Rush (This character can challenge the turn they're played.),,2.0,4.0,1.0,Common,110,en,"When it comes to racing, she never gets cold feet.",555268.0
crd_bfe946722b9545b996eac2d8d5e13dfd,Daisy Duck,Spotless Food-Fighter,normal,2024-08-09,2,True,Ruby,Evasive (Only characters with Evasive can challenge this character.),,2.0,2.0,1.0,Common,111,en,She has an unblemished record.,561482.0
crd_bc7acdf1831f4c71bbab9e1c2c16f0ff,Mickey Mouse,Enthusiastic Dancer,normal,2024-08-09,4,True,Ruby,"PERFECT PARTNERS While you have a character named Minnie Mouse in play, this character gets +2 {S}.",,2.0,4.0,2.0,Common,112,en,He loves to share the spotlight with a star like Minnie.,557293.0
crd_833361002e2a4571b9d12ba392560b16,Ratigan,Raging Rat,normal,2024-08-09,3,True,Ruby,"NOTHING CAN STAND IN MY WAY While this character has damage, he gets +2 {S}.",,1.0,5.0,1.0,Common,113,en,The world's most diabolical genius should never suffer such indignities!,561636.0
crd_4a0125f47df34b3c9f0f097e0cc68c84,Taffyta Muttonfudge,Crowd Favorite,normal,2024-08-09,1,True,Ruby,"SHOWSTOPPER When you play this character, if you have a location in play, each opponent loses 1 lore.",,1.0,2.0,1.0,Common,114,en,"""Never lose sight of where you're going. Second place.""",555269.0
crd_9c1f10eec0c84bd8bae7c5403a6221a7,Denahi,Avenging Brother,normal,2024-08-09,5,False,Ruby,,,7.0,5.0,2.0,Rare,115,en,"""You'll pay for what you've done! I'll track you all the way to the Azurite Sea if I have to!""",560491.0
crd_3c2769ada879468487b74479a921bc27,Pete,Steamboat Rival,normal,2024-08-09,7,True,Ruby,"SCRAM! When you play this character, if you have another character named Pete in play, you may banish chosen opposing character.",,6.0,6.0,2.0,Super_rare,116,en,,561963.0
crd_b486db00d41f4888984650e72cc36b00,Taffyta Muttonfudge,Sour Speedster,normal,2024-08-09,4,True,Ruby,"Shift 2 (You may pay 2 {I} to play this on top of one of your characters named Taffyta Muttonfudge.)
NEW ROSTER Once per turn, when this character moves to a location, gain 2 lore.",,3.0,3.0,1.0,Uncommon,117,en,,555270.0
crd_04d93f974e354add83a5c60fbcc342d1,Robin Hood,Sharpshooter,normal,2024-08-09,4,False,Ruby,"MY GREATEST PERFORMANCE Whenever this character quests, look at the top 4 cards of your deck. You may reveal an action card with cost 6 or less and play it for free. Put the rest in your discard.",,1.0,4.0,2.0,Legendary,118,en,,561646.0
crd_63f4432a95d84d9dab23728cf715f31f,Gaston,Pure Paragon,normal,2024-08-09,9,False,Ruby,"A MAN AMONG MEN! For each damaged character you have in play, you pay 2 {I} less to play this character.
Rush (This character can challenge the turn they're played.)",,10.0,6.0,2.0,Rare,119,en,,560542.0
crd_6351c1cb10e841e09ce43d107309796b,Pete,Pastry Chomper,normal,2024-08-09,3,True,Ruby,,,4.0,3.0,1.0,Common,120,en,"His half-baked scheme to whisk away the food almost worked. But in the end, he got his just desserts.",561638.0
crd_51db72cea0fc47c7a261bea9f511d4eb,Arthur,Novice Sparrow,normal,2024-08-09,1,False,Ruby,Reckless (This character can't quest and must challenge each turn if able.),,2.0,3.0,0.0,Uncommon,121,en,"""Hold it, boy. Not so fast."" -Merlin",561466.0
crd_79bc467a7ad540e4b2012a26e7a247df,Donald Duck,Daisy's Date,normal,2024-08-09,3,True,Ruby,"PLUCKY PLAY Whenever this character challenges another character, each opponent loses 1 lore.",,2.0,4.0,1.0,Common,122,en,He keeps his eye on the prize.,561485.0
crd_e49684f046464f2fac248bd11ba54f5d,Ratigan,Party Crasher,normal,2024-08-09,7,False,Ruby,"Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Ratigan.)
Evasive (Only characters with Evasive can challenge this character.)
DELIGHTFULLY WICKED Your damaged characters get +2 {S}.",,5.0,5.0,3.0,Rare,123,en,,557537.0
crd_a24dcdebfc7246d4be1faad573e0a23e,Vanellope von Schweetz,Random Roster Racer,normal,2024-08-09,4,False,Ruby,"Rush (This character can challenge the turn they're played.)
PIXLEXIA When you play this character, she gains Evasive until the start of your next turn. (Only characters with Evasive can challenge them.)",,3.0,3.0,2.0,Rare,124,en,,555271.0
crd_655a6cb32b86442e8bfc1538371dcded,Simba,Adventurous Successor,normal,2024-08-09,1,False,Ruby,"I LAUGH IN THE FACE OF DANGER When you play this character, chosen character gets +2 {S} this turn.",,2.0,1.0,1.0,Common,125,en,,560135.0
crd_534dcd9a655747bfbcb0c52c605e9220,Minnie Mouse,Dazzling Dancer,normal,2024-08-09,3,True,Ruby,"DANCE-OFF Whenever this character or one of your characters named Mickey Mouse challenges another character, gain 1 lore.",,2.0,4.0,1.0,Uncommon,126,en,She doesn't seek the spotlight—the spotlight seeks her.,557294.0
crd_8f78f01a16b947d8808ca0d350cb5c31,Break Free,,normal,2024-08-09,1,True,Ruby,Deal 1 damage to chosen character of yours. They gain Rush and get +1 {S} this turn. (They can challenge the turn they're played.),,,,,Common,127,en,Tink darted from the shattered lantern in the blink of an eye.,559717.0
crd_07fed6332fd14403b062bc4f1aed3e63,Evil Comes Prepared,,normal,2024-08-09,2,True,Ruby,"Ready chosen character of yours. They can't quest for the rest of this turn. If a Villain character is chosen, gain 1 lore.",,,,,Common,128,en,,561964.0
crd_0f1a48118a4d4952864c66eec69808cf,Don't Let the Frostbite Bite,,normal,2024-08-09,7,True,Ruby,"(A character with cost 7 or more can {E} to sing this song for free.)
Ready all your characters. They can't quest for the rest of this turn.",,,,,Rare,129,en,Let's call it a night,560524.0
crd_00e4569178e847649514f979474839fe,Glimmer vs Glimmer,,normal,2024-08-09,4,False,Ruby,Banish chosen character of yours to banish chosen character.,,,,,Uncommon,130,en,"Hades: ""Listen, kid. If I'm gettin' banished back to the lorebook, you're going with me."" Hercules: ""We'll see about that.""",560548.0
crd_534a9b86f32b472ab15ec30d254d76e3,Who's With Me?,,normal,2024-08-09,3,True,Ruby,"Your characters get +2 {S} this turn.
Whenever one of your characters with Reckless challenges another character this turn, gain 2 lore.",,,,,Super_rare,131,en,"""Don't forget, the purple unicorn is mine!""",560637.0
crd_96709c5ceb00448ab2b8e4b039319183,Potion of Might,,normal,2024-08-09,1,True,Ruby,"VILE CONCOCTION 1 {I}, Banish this item — Chosen character gets +3 {S} this turn. If a Villain character is chosen, they get +4 {S} instead.",,,,,Common,132,en,,561965.0
crd_22989be17783417ea635d11b83b71252,The Sword Released,,normal,2024-08-09,3,False,Ruby,"POWER APPOINTED At the start of your turn, if you have a character in play with more {S} than each opposing character in play, each opponent loses 1 lore and you gain lore equal to the lore lost.",,,,,Rare,133,en,,560544.0
crd_414acca972834b90bd464855d69b79cf,Ruby Chromicon,,normal,2024-08-09,1,True,Ruby,RUBY LIGHT {E} — Chosen character gets +1 {S} this turn.,,,,,Uncommon,134,en,"""Leave fear behind.""
– Inscription",560100.0
crd_38b31e4f9b2043259a5d8909cb58b8d3,Sugar Rush Speedway,Starting Line,landscape,2024-08-09,1,False,Ruby,"ON YOUR MARKS! Once per turn, you may {E} chosen character here and deal them 1 damage to move them to another location for free.",0.0,,5.0,0.0,Rare,135,en,,559787.0
